timestamp,packet_count_sum,byte_count_sum,delta_packet_sum,delta_byte_sum,packet_rate_window_sum,byte_rate_window_sum,packet_size_avg_mean,duration_sec_mean,n_flows,tcp_delta_packet_sum,tcp_byte_rate_window_sum,n_tcp_flows,udp_delta_packet_sum,udp_byte_rate_window_sum,n_udp_flows,tcp_share,rx_bps_core,tx_bps_core,delta_rx_dropped_core,delta_tx_dropped_core,drop_rate_core,delta_rx_errors_core,delta_tx_errors_core,core_bps,rtt_mean_ms,rtt_min_ms,rtt_max_ms,probe_loss_pct,throughput_mbps,jitter_ms,udp_lost_pct,run_id,scenario_id,fault_label,fault_family,fault_severity,affected_link,configured_bw,configured_loss,configured_delay,traffic,traffic_pair,protocol,source,is_synthetic
2026-08-20 14:46:30,35089,55551428,8014.0,12294316.0,1604.3093,2461157.8054,917.87154375,17.0266875,16,970.0,329067.5691,8.0,7044.0,2132090.2363,4.0,0.12103818317943599,9064226.412500001,9054559.2806,0,0,0.0,0,0,18118785.6931,0.072,0.029,0.299,12.5,3.367044,,-0.0,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:46:35,42945,67415306,7856.0,11863878.0,1568.7827,2369156.7021,799.5514333333334,20.602,18,1141.0,346157.7635,8.0,6699.0,2022685.8468,6.0,0.1455357142857143,8801681.861299999,8839242.665099999,0,0,0.0,0,0,17640924.5264,0.072,0.029,0.299,12.5,3.367044,,-0.0,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:46:40,51479,79836338,8534.0,12421032.0,1706.6287,2483955.8120999997,773.5602222222221,25.602999999999998,18,1553.0,377355.7648,8.0,6966.0,2106306.0771,6.0,0.182298391830027,9300488.8497,9262660.800299998,0,0,0.0,0,0,18563149.65,,,,,,,,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:46:45,60552,95071242,9019.0,14971304.0,1803.3802,2993564.8545,964.3480045454545,25.999,22,2864.0,1132727.3211,12.0,6155.0,1860837.5334,6.0,0.3175518350149684,18083078.470200002,18085382.597599998,0,0,0.0,0,0,36168461.0678,,,,,,,,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:46:50,72194,119673568,12022.0,25139712.0,2403.803,5026687.0517,1336.45428125,29.23725,16,4928.0,2881998.4188,8.0,7094.0,2144688.6329,4.0,0.4099151555481617,13072095.728799999,13078221.887300001,0,0,0.0,0,0,26150317.6161,0.077,0.029,0.306,25.0,8.776427,,-0.0,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:46:55,83853,138846266,11659.0,19172698.0,2333.4335,3837147.7356,1176.1148555555556,31.480777777777778,18,4508.0,1678052.0969,8.0,7134.0,2158762.1519,6.0,0.38721869094657274,13980460.758200001,13981335.2424,0,0,0.0,0,0,27961796.000600003,0.077,0.029,0.306,25.0,8.776427,,-0.0,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:47:00,91529,151011402,7676.0,12165136.0,1531.9662,2427935.4218,1171.9567277777778,36.48177777777778,18,1195.0,475282.6619,8.0,6470.0,1952437.601,6.0,0.15590345727332028,9660596.7104,9686248.4201,0,0,0.0,0,0,19346845.1305,,,,,,,,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:47:05,100025,168087150,10090.0,19966728.0,2018.2203000000002,3993807.2254999997,1477.3183777777779,37.19405555555555,18,3562.0,2019534.4789,8.0,6528.0,1974272.7466,6.0,0.35302279484638255,15673490.2797,15669864.1335,0,0,0.0,0,0,31343354.4132,,,,,,,,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:47:10,108765,182093500,9408.0,15016366.0,1879.1252000000002,2999323.8817,1556.083575,41.7886875,16,1983.0,756934.478,8.0,7425.0,2242389.4037,4.0,0.2107780612244898,11294617.6372,11333478.8301,0,0,0.0,0,0,22628096.467299998,0.102,0.034,0.375,25.0,7.826701,,-0.0,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:47:15,117027,195936546,8262.0,13843046.0,1653.7392,2770821.3891000003,1385.721361111111,42.52094444444444,18,1509.0,729341.0902999999,8.0,6745.0,2041323.3633,6.0,0.18282045069057426,10141432.0904,10163401.5178,0,0,0.0,0,0,20304833.6082,0.102,0.034,0.375,25.0,7.826701,,-0.0,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:47:20,118290,197784968,1263.0,1848422.0,252.6262,369722.0503,1385.1010444444446,47.52094444444444,18,83.0,18509.6089,8.0,1160.0,350820.3942,6.0,0.0667739340305712,2487576.0349,2493525.4537,0,0,0.0,0,0,4981101.4886,,,,,,,,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:47:25,120615,204123246,2277.0,6171302.0,455.2678,1233901.4222,1463.0308125,41.0525,24,2277.0,1233901.4222,12.0,0.0,0.0,8.0,1.0,3832253.1012000004,3822513.0438,0,0,0.0,0,0,7654766.1450000005,,,,,,,,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:47:30,117139,193252992,316.0,408000.0,63.25,81661.00300000001,1196.003415,45.433550000000004,20,316.0,81661.00300000001,8.0,0.0,0.0,8.0,1.0,299328.699,298650.5361,0,0,0.0,0,0,597979.2351,,,,,,,,fault_20260820_144608_a7f4d32e,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:47:45,24170,50019380,0.0,0.0,0.0,0.0,1824.723,96.24575,4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9329301.2616,9321205.4239,0,0,0.0,0,0,18650506.685500003,0.409,0.029,2.933,0.0,1.340703,,-0.0,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:47:50,14343,23696148,7889.0,12791338.0,1576.7671999999998,2556594.1354,1196.38635,8.7917,10,1017.0,484382.70530000003,4.0,6856.0,2071898.0361,2.0,0.12917566366061223,9167559.840200001,9178792.8239,0,0,0.0,0,0,18346352.6641,,,,,,,,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:47:55,25661,44457672,10939.0,19755102.0,2190.8086,3956363.0667,1297.0248785714284,11.864500000000001,14,4351.0,1961501.3309,8.0,6588.0,1994861.7358,2.0,0.39775116555443824,15765781.4246,15758555.665199999,0,0,0.0,0,0,31524337.0898,0.067,0.029,0.308,0.0,7.110263,,-0.0,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:00,34808,57719320,8472.0,12241048.0,1693.1885,2446479.2591,1125.3203166666667,14.698555555555556,18,1758.0,418734.8079,8.0,6710.0,2027666.1102,6.0,0.20760510155880962,9227764.374,9226659.2829,0,0,0.0,0,0,18454423.6569,0.067,0.029,0.308,0.0,7.110263,,-0.0,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:05,43633,70273782,8825.0,12554462.0,1764.9556,2510823.4179,1086.6941666666667,19.699555555555555,18,2079.0,476545.2262,8.0,6726.0,2033886.1975,6.0,0.23611584327086882,9359010.4157,9353452.9797,0,0,0.0,0,0,18712463.3954,,,,,,,,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:10,52265,83873436,8632.0,13599654.0,1722.5809,2713989.8452,1073.4187111111112,24.701555555555554,18,2241.0,787843.8883,8.0,6383.0,1925989.5187,6.0,0.25985621521335805,14171223.7622,14188932.2329,0,0,0.0,0,0,28360155.9951,,,,,,,,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:15,59255,96951492,7074.0,10788018.0,1415.8564,2159206.7164,1747.6441937499999,24.215062500000002,16,263.0,98027.102,8.0,6811.0,2061179.6143999998,4.0,0.03717839977381962,8141885.4322999995,8125438.368,0,0,0.0,0,0,16267323.800299998,0.031,0.028,0.036,12.5,4.702238,,-0.0,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:20,66924,108811758,7669.0,11860266.0,1532.6916,2370353.9912,1549.934261111111,27.062333333333335,18,940.0,342334.26670000004,8.0,6710.0,2027647.5946999998,6.0,0.12287581699346405,8965353.3187,8960371.922,0,0,0.0,0,0,17925725.2407,,,,,,,,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:25,75127,120688686,8203.0,11876928.0,1642.2255,2377709.2508,1536.3809444444444,32.065333333333335,18,1118.0,236502.82280000002,8.0,7073.0,2140970.9734,6.0,0.13649127090709315,12025169.6021,12028327.8497,0,0,0.0,0,0,24053497.4518,,,,,,,,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:30,85172,134931946,9317.0,14049704.0,1860.6361,2805812.1196000003,1095.600661111111,33.224333333333334,18,2702.0,808363.251,8.0,6615.0,1997448.8686000002,6.0,0.290007513148009,10880809.2545,10878620.198199999,0,0,0.0,0,0,21759429.452699997,0.121,0.029,0.393,50.0,5.19822,,-0.0,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:35,93379,148796792,8215.0,13876942.0,1641.5240999999999,2772909.4996,1104.0221777777779,33.97577777777778,18,1497.0,744325.8256,8.0,6714.0,2028505.3478,6.0,0.18231640482279868,10360581.518,10397035.2672,0,0,0.0,0,0,20757616.7852,0.121,0.029,0.393,50.0,5.19822,,-0.0,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:40,102299,163524178,8920.0,14727386.0,1785.0457,2947178.85,1105.1145111111111,38.97666666666667,18,2198.0,918083.9772,8.0,6705.0,2028761.5060999999,6.0,0.24688307312141974,11015906.634499999,11009159.350499999,0,0,0.0,0,0,22025065.985,,,,,,,,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:45,109217,173866256,6918.0,10342078.0,1384.8979,2070336.4794,1102.0161166666667,43.97877777777778,18,552.0,144876.2127,8.0,6361.0,1925362.1374,6.0,0.07984955880225662,11902397.4115,11894264.9545,0,0,0.0,0,0,23796662.366,,,,,,,,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:50,116649,191101614,8303.0,18688440.0,1656.0018,3727498.7817,1212.270814285714,51.308571428571426,14,3952.0,2415320.4831999997,8.0,4351.0,1312178.2985,2.0,0.4759725400457666,13622124.6232,13647743.866799999,0,0,0.0,0,0,27269868.49,0.1,0.048,0.415,0.0,3.30697,,-0.0,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:48:55,117690,192661498,376.0,554404.0,75.3516,111086.9807,998.346975,41.71635,20,368.0,110929.85669999999,8.0,0.0,0.0,8.0,1.0,405921.4403,404676.9778,0,0,0.0,0,0,810598.4181,0.1,0.048,0.415,0.0,3.30697,,-0.0,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:49:00,117710,192663458,20.0,1960.0,3.9996,391.95439999999996,998.346975,46.71835,20,0.0,0.0,8.0,0.0,0.0,8.0,0.0,1568.1219,1568.1219,0,0,0.0,0,0,3136.2438,,,,,,,,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:49:05,117714,192663850,4.0,392.0,0.7984,78.2492,998.346975,51.720349999999996,20,0.0,0.0,8.0,0.0,0.0,8.0,0.0,2728968.7763,2723790.9452,0,0,0.0,0,0,5452759.7215,,,,,,,,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:49:10,26714,54301016,164.0,247968.0,32.8307,49639.935,1137.520842857143,54.431714285714285,14,0.0,0.0,8.0,164.0,49639.935,2.0,0.0,101899.1308,101845.75779999999,0,0,0.0,0,0,203744.8886,,,,,,,,fault_20260820_144741_7d8c3527,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:49:25,668,1010016,0.0,0.0,0.0,0.0,756.0,20.72025,4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6468788.157500001,6489184.8403,0,0,0.0,0,0,12957972.9978,0.456,0.031,2.565,25.0,4.764515,,-0.0,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:49:30,12584,19404888,7648.0,11039630.0,1532.2332999999999,2211698.6337,1044.27539,8.0818,10,774.0,133132.7695,4.0,6861.0,2078310.553,2.0,0.10137524557956779,8442778.0847,8417775.5441,0,0,0.0,0,0,16860553.628799997,,,,,,,,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:49:35,23636,35655146,10786.0,15854318.0,2156.6484,3170052.3288,1089.0536571428572,10.934,14,4365.0,1228836.518,8.0,6421.0,1941215.8108,2.0,0.4046912664565177,12870024.6192,12868714.2417,0,0,0.0,0,0,25738738.8609,,,,,,,,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:49:40,33155,48619348,8838.0,11934530.0,1764.2333,2382253.3455999997,987.1199388888888,13.782333333333334,18,2119.0,355521.4764,8.0,6715.0,2026653.6065999998,6.0,0.23986868915553544,8980290.359800002,8914969.9253,0,0,0.0,0,0,17895260.2851,0.07,0.026,0.282,25.0,1.529142,,-0.0,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:49:45,41629,66759008,8474.0,18139660.0,1694.4738,3627384.4627,1164.4820388888888,18.782833333333333,18,1737.0,1594051.2061,8.0,6724.0,2033078.6698,6.0,0.20529488240160737,13572523.884399999,13721100.5733,0,0,0.0,0,0,27293624.4577,,,,,,,,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:49:50,51427,81318936,9798.0,14559928.0,1959.2501,2911447.4411,1136.3470166666666,23.785333333333334,18,2841.0,810581.2025,8.0,6948.0,2100689.8618,6.0,0.290223720502605,11516092.4068,11513280.7141,0,0,0.0,0,0,23029373.120899998,,,,,,,,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:49:55,59137,91291448,8779.0,13097542.0,1755.3863,2618891.0666,931.9531499999999,24.67711111111111,18,2549.0,735383.0907,8.0,6230.0,1883507.9759,6.0,0.29035197630709647,11103244.5939,11077639.0777,0,0,0.0,0,0,22180883.6716,0.115,0.028,0.459,37.5,0.563686,,-0.0,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:50:00,67796,104270328,8665.0,12987952.0,1729.7698,2592816.8585,918.5135388888889,25.385444444444445,18,1936.0,562852.4649,8.0,6725.0,2029886.1472,6.0,0.22353077011892392,9865838.348399999,9889114.137100002,0,0,0.0,0,0,19754952.4855,0.115,0.028,0.459,37.5,0.563686,,-0.0,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:50:05,75501,115854672,7705.0,11584344.0,1542.9891,2319829.7589,913.8876555555556,30.386444444444447,18,974.0,286301.09130000003,8.0,6715.0,2033214.6339999998,6.0,0.12667447002210952,8587836.105800001,8580380.7313,0,0,0.0,0,0,17168216.8371,,,,,,,,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:50:10,83763,128205870,8262.0,12351198.0,1654.4236,2473237.2816999997,908.4552888888888,35.388444444444445,18,1000.0,275953.577,8.0,7257.0,2197185.5395,6.0,0.12110936175366356,8637949.327499999,8640946.0081,0,0,0.0,0,0,17278895.335599996,,,,,,,,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:50:15,89551,140899938,8194.0,15389886.0,1638.5297,3077469.0009,1281.1473285714287,40.06621428571429,14,2097.0,1234040.8810999999,8.0,6097.0,1843428.1198,2.0,0.255918965096412,13431160.7853,13409946.7651,0,0,0.0,0,0,26841107.5504,,,,,,,,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:50:20,98400,154667190,8180.0,12755724.0,1633.4759,2547233.6157,1071.4586444444444,36.48705555555555,18,1489.0,527814.4159,8.0,6688.0,2019360.4682,6.0,0.18209612327259386,8944574.8258,8972702.2047,0,0,0.0,0,0,17917277.030500002,0.066,0.031,0.118,50.0,2.306256,,-0.0,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:50:25,106661,168401350,8261.0,13734160.0,1653.9149,2749647.016,1077.2181166666667,41.48855555555556,18,1529.0,714355.4313,8.0,6723.0,2035114.9616,6.0,0.185288414929714,10359862.7766,10323980.206400001,0,0,0.0,0,0,20683842.983000003,,,,,,,,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:50:30,112015,176347630,5354.0,7946280.0,1070.0558,1588152.9717,1074.7727222222222,46.491055555555555,18,324.0,71528.25510000001,8.0,5018.0,1516389.6832,6.0,0.06065144140771247,7209015.9043,7213136.705499999,0,0,0.0,0,0,14422152.6098,,,,,,,,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:50:35,114153,179643612,1242.0,1876320.0,247.99200000000002,374656.69800000003,1061.426735,44.175799999999995,20,1242.0,374656.69800000003,12.0,0.0,0.0,4.0,1.0,2067757.2225,2067299.9973,0,0,0.0,0,0,4135057.2198,,,,,,,,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:50:40,114435,179939072,0.0,0.0,0.0,0.0,892.763935,44.027049999999996,20,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,,,,,,,,fault_20260820_144921_9842ac77,EL_12pct_tu,loss,loss,12pct,s1-s2,,12.0,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:51:00,5553,11741648,2709.0,5148340.0,541.6342999999999,1029353.2811,677.590611111111,7.203888888888889,27,935.0,521048.108,17.0,1675.0,506365.37,2.0,0.35823754789272033,3868676.2236,3866518.9787999997,0,0,0.0,0,0,7735195.2024,,,,,,,,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:51:05,8376,15609442,2779.0,3854382.0,556.0941,771268.5072,533.8447605263158,10.83407894736842,38,1131.0,296425.9772,28.0,1564.0,473195.1947,2.0,0.41966604823747683,4857697.2806,4859426.3075,0,0,0.0,0,0,9717123.588100001,,,,,,,,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:51:10,12823,23606566,3537.0,5862582.0,706.3138,1170760.6564,622.2892633333333,12.54065,60,960.0,417797.2574,48.0,2488.0,751221.6977,4.0,0.27842227378190254,3960933.536,3966074.7189,0,0,0.0,0,0,7927008.2549,0.088,0.028,0.323,25.0,3.94519,,-0.0,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:51:15,16940,33468912,4091.0,9858624.0,819.4104,1974550.9767,544.3831657534247,13.524246575342465,73,2409.0,1494368.8170999999,59.0,1579.0,478160.1569,6.0,0.604062186559679,7561617.2694,7539832.0649999995,0,0,0.0,0,0,15101449.334399998,0.088,0.028,0.323,25.0,3.94519,,-0.0,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:51:20,19601,38047856,2599.0,4555782.0,519.3893,910446.8840000001,504.7936674157304,15.118955056179775,89,800.0,393981.75580000004,75.0,1703.0,514585.0357,6.0,0.31961646024770274,5070200.5745,5071678.1381,0,0,0.0,0,0,10141878.7126,,,,,,,,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:51:25,25047,48168476,4472.0,8471980.0,893.096,1691885.8388,544.161712244898,16.189989795918365,98,2784.0,1206427.1606,84.0,1602.0,483775.5369,6.0,0.6347469220246238,6138122.4441,6137757.2106,0,0,0.0,0,0,12275879.6547,,,,,,,,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:51:30,27880,52351538,3515.0,5172678.0,703.1435,1034739.2588,557.44015,17.11117391304348,92,1061.0,316259.5069,80.0,2370.0,716832.9998,4.0,0.30923928883707374,3786021.6853,3785618.4699999997,0,0,0.0,0,0,7571640.1553,0.051,0.031,0.139,12.5,8.30469,,-0.0,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:51:35,29416,53658702,2751.0,3832752.0,550.0152,766296.4323,504.13366486486484,19.09691891891892,74,977.0,259136.2229,60.0,1671.0,505142.098,6.0,0.36895770392749244,2836367.5502,2835841.8117000004,0,0,0.0,0,0,5672209.3619,0.051,0.031,0.139,12.5,8.30469,,-0.0,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:51:40,32341,59446734,2974.0,5796120.0,595.5697,1160698.4356,527.4850742857143,20.50992857142857,70,1163.0,643226.9513999999,56.0,1702.0,515332.0532,6.0,0.40593368237347294,9637353.0002,9636752.1909,0,0,0.0,0,0,19274105.1911,,,,,,,,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:51:45,37908,76394912,5441.0,16671990.0,1086.9935,3330632.6711999997,682.4012511627908,18.418872093023253,86,3745.0,2841474.1643999997,72.0,1614.0,487553.1504,6.0,0.6988244075387199,7688698.6675,7690697.368,0,0,0.0,0,0,15379396.035500001,,,,,,,,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:51:50,39557,81813688,5119.0,11855340.0,1022.0704,2368431.7614,560.9093303030303,18.19509090909091,99,2651.0,1648065.5899,87.0,2379.0,718623.7003,4.0,0.5270377733598409,8684897.0581,8688873.7859,0,0,0.0,0,0,17373770.844,0.081,0.031,0.306,25.0,0.717383,,-0.0,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:51:55,42926,86817658,3378.0,5008736.0,676.3634,1002839.7599,538.6196470588235,19.70050980392157,102,1494.0,465331.3587,88.0,1768.0,535232.0937999999,6.0,0.4580012262415696,3699965.3195,3697075.8867,0,0,0.0,0,0,7397041.2062,0.081,0.031,0.306,25.0,0.717383,,-0.0,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 14:52:00,48077,95411838,5160.0,8601290.0,1030.5912,1717994.5326,523.8626549019608,20.36521568627451,102,3627.0,1278184.9453,88.0,1451.0,438204.6125,6.0,0.7142575817250886,6396911.4237,6391682.713,0,0,0.0,0,0,12788594.1367,,,,,,,,fault_20260820_145052_574ef01b,EL_12pct_m,loss,loss,12pct,s1-s2,,12.0,,mixed,h1->10.0.0.4,e,mininet_lab_fault_run,0
