ip_proto,tp_src,tp_dst,packet_count,byte_count,duration_sec,packet_count_per_sec,byte_count_per_sec,packet_size_avg,flow_duration,label
6,56272,52893,0,0,15,0.0,0.0,0.0,15.202,2
6,56272,31547,0,0,5,0.0,0.0,0.0,5.388,2
6,56272,15807,0,0,0,0.0,0.0,0.0,0.229,2
6,45088,443,3227326,174275604,36,89430.20871032905,4829231.270357769,54.0,36.087649202,0
6,56272,52387,0,0,15,0.0,0.0,0.0,15.118,2
6,56272,57126,0,0,15,0.0,0.0,0.0,15.111,2
6,56272,13603,0,0,10,0.0,0.0,0.0,10.387,2
6,56272,62829,0,0,9,0.0,0.0,0.0,9.904,2
6,56272,30831,0,0,0,0.0,0.0,0.0,0.256,2
6,56272,52915,0,0,5,0.0,0.0,0.0,5.429,2
6,56272,24578,0,0,15,0.0,0.0,0.0,15.135,2
6,56274,24419,0,0,8,0.0,0.0,0.0,8.207,2
6,56272,43129,0,0,20,0.0,0.0,0.0,20.24,2
6,56272,21649,0,0,20,0.0,0.0,0.0,20.157,2
6,56272,47482,0,0,15,0.0,0.0,0.0,15.105,2
6,56272,58181,0,0,0,0.0,0.0,0.0,0.226,2
6,56272,43632,0,0,0,0.0,0.0,0.0,0.648,2
6,56272,33917,0,0,0,0.0,0.0,0.0,0.527,2
6,56272,47971,0,0,0,0.0,0.0,0.0,0.045,2
6,56272,37401,0,0,20,0.0,0.0,0.0,20.384,2
6,56272,51227,0,0,10,0.0,0.0,0.0,10.374,2
6,56272,31279,0,0,10,0.0,0.0,0.0,10.074,2
6,56272,49934,0,0,0,0.0,0.0,0.0,0.225,2
6,56272,9267,0,0,10,0.0,0.0,0.0,10.505,2
6,56272,49148,0,0,10,0.0,0.0,0.0,10.268,2
6,56272,45625,0,0,15,0.0,0.0,0.0,15.382,2
6,56272,56446,0,0,15,0.0,0.0,0.0,15.125,2
6,56272,60873,0,0,10,0.0,0.0,0.0,10.541,2
6,56272,33711,0,0,0,0.0,0.0,0.0,0.504,2
6,56272,56998,0,0,10,0.0,0.0,0.0,10.104,2
1,0,0,1397162,113170122,40,34292.17067441149,2777665.8246273305,81.0,40.742885986,0
6,56272,46349,0,0,10,0.0,0.0,0.0,10.214,2
6,56272,55162,0,0,15,0.0,0.0,0.0,15.216,2
6,56272,36648,0,0,0,0.0,0.0,0.0,0.543,2
6,56272,21067,0,0,0,0.0,0.0,0.0,0.653,2
6,56272,58563,0,0,15,0.0,0.0,0.0,15.294,2
6,56272,45791,0,0,5,0.0,0.0,0.0,5.124,2
6,56272,24119,0,0,5,0.0,0.0,0.0,5.371,2
6,56272,11277,0,0,5,0.0,0.0,0.0,5.655,2
6,56272,15173,0,0,0,0.0,0.0,0.0,0.507,2
6,56272,21555,0,0,5,0.0,0.0,0.0,5.276,2
6,56272,530,0,0,15,0.0,0.0,0.0,15.482,2
6,56274,57076,0,0,4,0.0,0.0,0.0,4.887,2
17,46000,1900,6283555,3776416555,79,79009.37085479168,47484631.8837298,601.0,79.529237254,0
6,56272,45930,0,0,5,0.0,0.0,0.0,5.117,2
6,56272,63109,0,0,10,0.0,0.0,0.0,10.221,2
6,56272,45622,0,0,5,0.0,0.0,0.0,5.534,2
6,56272,63917,0,0,10,0.0,0.0,0.0,10.119,2
6,56272,51812,0,0,0,0.0,0.0,0.0,0.445,2
6,56272,59194,0,0,0,0.0,0.0,0.0,0.547,2
6,56274,64532,0,0,8,0.0,0.0,0.0,8.225,2
